date,Negative,Neutral,Positive,timestamp,price
2025-05-09,24.0,52.0,24.0,1746748800000.0,103076.27555512934
2025-05-10,20.0,30.0,50.0,1746835200000.0,102962.54045692299
2025-05-11,10.0,36.66666666666666,53.333333333333336,1746921600000.0,104630.8792994166
2025-05-12,5.660377358490567,33.9622641509434,60.37735849056604,1747008000000.0,103994.061616746
2025-05-13,5.454545454545454,41.81818181818181,52.72727272727272,1747094400000.0,102876.8304286011
2025-05-14,8.518518518518519,48.14814814814815,43.333333333333336,1747180800000.0,104184.49039270742
2025-05-15,12.12121212121212,51.51515151515152,36.36363636363637,1747267200000.0,103594.42575090709
