date,Negative,Neutral,Positive,timestamp,price
2025-05-11,18.75,56.25,25.0,1746921600000.0,104630.8792994166
2025-05-12,12.5,45.83333333333333,41.66666666666667,1747008000000.0,103994.061616746
2025-05-13,8.928571428571429,41.07142857142857,50.0,1747094400000.0,102876.8304286011
2025-05-14,8.771929824561402,43.85964912280701,47.368421052631575,1747180800000.0,104184.49039270742
2025-05-15,7.216494845360824,45.36082474226804,47.42268041237113,1747267200000.0,103594.42575090709
2025-05-16,15.032679738562091,50.98039215686274,33.98692810457516,1747353600000.0,103708.85136423641
2025-05-17,18.30065359477124,41.830065359477125,39.869281045751634,1747440000000.0,103556.03493982446
