date,Negative,Neutral,Positive
2025-05-09,24.0,52.0,24.0
2025-05-10,20.0,30.0,50.0
2025-05-11,10.0,36.666666666666664,53.333333333333336
2025-05-12,5.660377358490567,33.9622641509434,60.37735849056604
2025-05-13,5.454545454545454,41.81818181818181,52.72727272727272
2025-05-14,8.518518518518519,48.148148148148145,43.333333333333336
2025-05-15,12.121212121212121,51.515151515151516,36.36363636363637
